Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,4/130,0.0035699137147418,0.0207285312468882,0,0,6.824706694271912,38.45868170637832,APP;TTR;SERPINE1;VEGFA
Reactome_2022,Signaling To RAS R-HSA-167044,2/19,0.0036969199300382,0.0212942587970203,0,0,24.88986232790989,139.38958235666968,SRC;MAPK14
Reactome_2022,Cell Surface Interactions At Vascular Wall R-HSA-202733,4/134,0.0039774701016689,0.0227284005809656,0,0,6.613377926421404,36.55286273839602,PIK3CA;MMP1;SRC;FYN
Reactome_2022,Circadian Clock R-HSA-400253,3/69,0.0044654510785828,0.0247979538785444,0,0,9.695992179863149,52.46874707193491,SERPINE1;CSNK1E;HIF1A
Reactome_2022,PI-3K cascade:FGFR1 R-HSA-5654689,2/21,0.0045118499417907,0.0247979538785444,0,0,22.267637178051512,120.2685777556432,PIK3CA;FGFR1
Reactome_2022,CTLA4 Inhibitory Signaling R-HSA-389513,2/21,0.0045118499417907,0.0247979538785444,0,0,22.267637178051512,120.2685777556432,SRC;FYN
Reactome_2022,Synthesis Of Leukotrienes (LT) And Eoxins (EX) R-HSA-2142691,2/21,0.0045118499417907,0.0247979538785444,0,0,22.267637178051512,120.2685777556432,ABCC1;ALOX5
Reactome_2022,Inflammasomes R-HSA-622312,2/21,0.0045118499417907,0.0247979538785444,0,0,22.267637178051512,120.2685777556432,APP;BCL2
Reactome_2022,ERK/MAPK Targets R-HSA-198753,2/22,0.0049475906363984,0.026783949309826,0,0,21.153191489361703,112.29921711841662,RPS6KA3;MAPK14
Reactome_2022,Nephrin Family Interactions R-HSA-373753,2/22,0.0049475906363984,0.026783949309826,0,0,21.153191489361703,112.29921711841662,PIK3CA;FYN
Reactome_2022,Developmental Biology R-HSA-1266738,12/1073,0.0052200155540184,0.0280478447678603,0,0,2.5370943853507475,13.333077693767889,GSK3B;RPS6KA3;PSMB5;PIK3CA;SRC;MMP2;CDK2;RPSA;FYN;MAPK14;MMP9;FGFR1
Reactome_2022,Telomere Extension By Telomerase R-HSA-171319,2/23,0.0054019331785707,0.0285984697689037,0,0,20.144883485309016,105.1764043129469,TERT;CDK2
Reactome_2022,Canonical Retinoid Cycle In Rods (Twilight Vision) R-HSA-2453902,2/23,0.0054019331785707,0.0285984697689037,0,0,20.144883485309016,105.1764043129469,TTR;HSD17B1
Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,4/147,0.0055174183500652,0.0289966511828248,0,0,6.008209182122226,31.24175778620365,PSMB5;SRC;CDK2;DYRK1A
Reactome_2022,RUNX2 Regulates Osteoblast Differentiation R-HSA-8940973,2/24,0.0058746927635266,0.0306505709401389,0,0,19.22823984526112,98.77742005697412,SRC;HDAC6
Reactome_2022,Signaling By Insulin Receptor R-HSA-74752,3/77,0.0060649738722234,0.0314156920000064,0,0,8.644289450741063,44.1310429963081,PIK3CA;FLT3;FGFR1
Reactome_2022,Infectious Disease R-HSA-5663205,11/961,0.0063048870738517,0.032276717233421,0,0,2.581969040247678,13.081365973380391,GSK3B;PSMB5;KDM1A;STING1;SRC;STAT1;RPSA;FYN;MAPK14;ST3GAL3;VEGFA
Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,2/25,0.0063656858988136,0.032276717233421,0,0,18.39130434782609,93.00176010517843,SRC;MAPK14
Reactome_2022,Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,2/25,0.0063656858988136,0.032276717233421,0,0,18.39130434782609,93.00176010517843,PLK1;CDK2
Reactome_2022,Transmission Across Chemical Synapses R-HSA-112315,5/246,0.0066687532052093,0.0335769392150401,0,0,4.482923715288861,22.4608929391211,ACHE;RPS6KA3;PRKAA2;SRC;MAPT
Reactome_2022,Regulation Of APC/C Activators Between G1/S And Early Anaphase R-HSA-176408,3/80,0.0067420477233622,0.0336722461962504,0,0,8.306242144951822,41.52615707146557,PSMB5;PLK1;CDK2
Reactome_2022,Diseases Of Metabolism R-HSA-5668914,5/247,0.0067812162478559,0.0336722461962504,0,0,4.464172191444919,22.29228492287282,ADAMTS4;ADAMTS5;CYP1B1;CYP19A1;ST3GAL3
Reactome_2022,Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400,2/26,0.0068747303967701,0.0339027800388666,0,0,17.624113475177303,87.76637294514885,GSK3B;MTOR
Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,6/354,0.0071976468058123,0.0352537802733666,0,0,3.746360153256705,18.484545262926552,DYRK2;PRKAA2;CDK2;MAPKAPK5;MAPK14;MTOR
Reactome_2022,Neutrophil Degranulation R-HSA-6798695,7/468,0.0073292309043855,0.0352926136654308,0,0,3.3171902800458213,16.306924921300077,MMP12;PKM;TTR;STING1;ALOX5;MAPK14;MMP9
Reactome_2022,Endogenous Sterols R-HSA-211976,2/27,0.0074016453659445,0.0352926136654308,0,0,16.918297872340425,83.0020652995721,CYP1B1;CYP19A1
Reactome_2022,FLT3 Signaling In Disease R-HSA-9682385,2/27,0.0074016453659445,0.0352926136654308,0,0,16.918297872340425,83.0020652995721,PIK3CA;FLT3
Reactome_2022,G0 And Early G1 R-HSA-1538133,2/27,0.0074016453659445,0.0352926136654308,0,0,16.918297872340425,83.0020652995721,CDK2;DYRK1A
Reactome_2022,Paracetamol ADME R-HSA-9753281,2/28,0.0079462512056703,0.0369116185037589,0,0,16.266775777414075,78.65075568636239,ABCC1;ABCG2
Reactome_2022,Recycling Pathway Of L1 R-HSA-437239,2/28,0.0079462512056703,0.0369116185037589,0,0,16.266775777414075,78.65075568636239,RPS6KA3;SRC
Reactome_2022,DAP12 Signaling R-HSA-2424491,2/28,0.0079462512056703,0.0369116185037589,0,0,16.266775777414075,78.65075568636239,PIK3CA;FYN
Reactome_2022,Metabolism Of Porphyrins R-HSA-189445,2/28,0.0079462512056703,0.0369116185037589,0,0,16.266775777414075,78.65075568636239,ABCC1;ABCG2
Reactome_2022,Signaling By FGFR R-HSA-190236,3/86,0.0082265737933977,0.0378020776515947,0,0,7.703458997279441,36.97957408731587,PIK3CA;SRC;FGFR1
Reactome_2022,Cellular Senescence R-HSA-2559583,4/165,0.0082429530434727,0.0378020776515947,0,0,5.331623008371591,25.58324182355596,RPS6KA3;CDK2;MAPKAPK5;MAPK14
Reactome_2022,APC/C-mediated Degradation Of Cell Cycle Proteins R-HSA-174143,3/87,0.0084911618318685,0.0382876631779273,0,0,7.61136712749616,36.29655050656309,PSMB5;PLK1;CDK2
Reactome_2022,Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,3/87,0.0084911618318685,0.0382876631779273,0,0,7.61136712749616,36.29655050656309,PIK3CA;SRC;FYN
Reactome_2022,Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972,2/29,0.0085083695950949,0.0382876631779273,0,0,15.663514578408195,74.66335234524666,PRKAA2;MTOR
Reactome_2022,Peptide Hormone Metabolism R-HSA-2980736,3/89,0.0090352399874704,0.039897761645204,0,0,7.433608402100525,34.98719074188787,MMP12;DPP4;ACHE
Reactome_2022,Downstream Signaling Of Activated FGFR1 R-HSA-5654687,2/30,0.009087823485852,0.039897761645204,0,0,15.103343465045592,70.99809661026983,PIK3CA;FGFR1
Reactome_2022,Translation Of Structural Proteins R-HSA-9683701,2/30,0.009087823485852,0.039897761645204,0,0,15.103343465045592,70.99809661026983,GSK3B;ST3GAL3
Reactome_2022,MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282,2/30,0.009087823485852,0.039897761645204,0,0,15.103343465045592,70.99809661026983,RPS6KA3;MAPK14
Reactome_2022,MAPK6/MAPK4 Signaling R-HSA-5687128,3/90,0.0093147685615091,0.0406462628138583,0,0,7.347793845012977,34.35941646878212,PSMB5;MMP2;MAPKAPK5
Reactome_2022,RHO GTPase Effectors R-HSA-195258,5/269,0.0096043628892677,0.0415047304081497,0,0,4.087579087579088,18.989003227711223,KDM1A;SRC;PLK1;KLK2;MAPK14
Reactome_2022,RUNX2 Regulates Bone Development R-HSA-8941326,2/31,0.0096844370952349,0.0415047304081497,0,0,14.581804842259722,67.61925731038481,SRC;HDAC6
Reactome_2022,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795,2/31,0.0096844370952349,0.0415047304081497,0,0,14.581804842259722,67.61925731038481,STAT1;SERPINE1
Reactome_2022,GPVI-mediated Activation Cascade R-HSA-114604,2/32,0.0102980358970329,0.0436152108580217,0,0,14.095035460992907,64.49609274272176,PIK3CA;FYN
Reactome_2022,Nuclear Signaling By ERBB4 R-HSA-1251985,2/32,0.0102980358970329,0.0436152108580217,0,0,14.095035460992907,64.49609274272176,SRC;ESR1
Reactome_2022,Organelle Biogenesis And Maintenance R-HSA-1852241,5/275,0.0104963666254829,0.0441952278967702,0,0,3.9955229955229954,18.20650398625648,PRKAA2;PLK1;CSNK1E;MAPK14;HDAC6
Reactome_2022,Neuronal System R-HSA-112316,6/386,0.0107528709298448,0.0449627517782662,0,0,3.425263157894737,15.52528783648336,KCNH2;ACHE;RPS6KA3;PRKAA2;SRC;MAPT
Reactome_2022,Signal Amplification R-HSA-392518,2/33,0.010928446612773,0.0449627517782662,0,0,13.639670555936856,61.60201862094402,SRC;MAPK14
Reactome_2022,Signaling To ERKs R-HSA-187687,2/33,0.010928446612773,0.0449627517782662,0,0,13.639670555936856,61.60201862094402,SRC;MAPK14
Reactome_2022,Negative Regulation Of FGFR1 Signaling R-HSA-5654726,2/33,0.010928446612773,0.0449627517782662,0,0,13.639670555936856,61.60201862094402,SRC;FGFR1
Reactome_2022,MyD88 Cascade Initiated On Plasma Membrane R-HSA-975871,3/96,0.0110979069043523,0.0454005282450777,0,0,6.871661463753035,30.92933969739665,APP;RPS6KA3;MAPK14
Reactome_2022,G2/M Transition R-HSA-69275,4/182,0.0115154781987984,0.0463019888437468,0,0,4.818270639960918,21.509064739350915,PSMB5;PLK1;CDK2;CSNK1E
Reactome_2022,Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,4/182,0.0115154781987984,0.0463019888437468,0,0,4.818270639960918,21.509064739350915,RPS6KA3;PRKAA2;SRC;MAPT
Reactome_2022,EPHB-mediated Forward Signaling R-HSA-3928662,2/34,0.0115754972109367,0.0463019888437468,0,0,13.212765957446807,58.91393603867177,SRC;FYN
Reactome_2022,Metabolic Disorders Of Biological Oxidation Enzymes R-HSA-5579029,2/34,0.0115754972109367,0.0463019888437468,0,0,13.212765957446807,58.91393603867177,CYP1B1;CYP19A1
Reactome_2022,SARS-CoV-2 Infection R-HSA-9694516,5/283,0.0117720169420629,0.0468279126977088,0,0,3.87896276385485,17.23046900250048,GSK3B;STING1;STAT1;RPSA;ST3GAL3
Reactome_2022,Mitotic G2-G2/M Phases R-HSA-453274,4/184,0.0119479884203184,0.0471846998486157,0,0,4.764251207729469,21.092256489866152,PSMB5;PLK1;CDK2;CSNK1E
Reactome_2022,Cellular Response To Heat Stress R-HSA-3371556,3/99,0.0120583121835351,0.0471846998486157,0,0,6.655913978494624,29.4058349396503,GSK3B;HDAC6;MTOR
Reactome_2022,L1CAM Interactions R-HSA-373760,3/99,0.0120583121835351,0.0471846998486157,0,0,6.655913978494624,29.4058349396503,RPS6KA3;SRC;FGFR1
Reactome_2022,Metabolism Of Steroid Hormones R-HSA-196071,2/35,0.0122390168869593,0.047632930587085,0,0,12.811734364925854,56.411684848762775,HSD17B1;CYP19A1
Reactome_2022,TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,3/101,0.0127243362978483,0.0492506833712138,0,0,6.519420671494404,28.452309138616958,APP;RPS6KA3;MAPK14
Reactome_2022,Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886,2/36,0.0129188360685873,0.0492506833712138,0,0,12.434292866082604,54.07759605240032,KDM1A;KLK2
Reactome_2022,Regulation Of TP53 Degradation R-HSA-6804757,2/36,0.0129188360685873,0.0492506833712138,0,0,12.434292866082604,54.07759605240032,CDK2;MTOR
Reactome_2022,"Cell Cycle, Mitotic R-HSA-69278",7/523,0.012977268328079,0.0492506833712138,0,0,2.955230380628865,12.8391640063623,GSK3B;PSMB5;SRC;PLK1;CDK2;DYRK1A;CSNK1E
Reactome_2022,ABC-family Proteins Mediated Transport R-HSA-382556,3/102,0.0130651118387525,0.0492506833712138,0,0,6.453242098403389,27.99293694442775,ABCC1;ABCB1;PSMB5
Reactome_2022,MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,3/102,0.0130651118387525,0.0492506833712138,0,0,6.453242098403389,27.99293694442775,APP;RPS6KA3;MAPK14
Reactome_2022,Cell Cycle R-HSA-1640170,8/654,0.0133633445497126,0.0497730742243441,0,0,2.71010413734872,11.69474924012046,GSK3B;PSMB5;TERT;SRC;PLK1;CDK2;DYRK1A;CSNK1E
Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,3/103,0.0134110783326705,0.0497730742243441,0,0,6.388387096774194,27.544643648093786,APP;RPS6KA3;MAPK14
Reactome_2022,Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,3/103,0.0134110783326705,0.0497730742243441,0,0,6.388387096774194,27.544643648093786,APP;RPS6KA3;MAPK14
